0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.0,0.8123620356542087,0.9852142919229748,0.9195981825434215,0.9313811040057838,0.8481386789093173,0.8900211269531271,0.8012845514210883,0.9598528437324805,0.8803345035229626,0.9124217733388136,0.7482424154252496,0.9909729556485982,0.9899964457131009,0.9091047222985804,0.7545474901621302,0.9178274001167984,0.7912726728878613,0.8574269294896714,0.892986465532706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011092335599310091,0.0,0.0,0.0,0.0,0.0,0.049175075129395444,0.048094494718874205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28771025855727783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923646417051769,0.0,0.0,0.0,0.0,0.0,0.11440799969088229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11330582687834741,0.0,0.0,0.0,0.0,0.09996181477139084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14095832696003585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014932644813544874,0.0,0.04241487636494008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06081201366855084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14657192628638632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26095321591457654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19232095440876734,0.0,0.0,0.05865820451592289,0.0,0.0,0.2750797804158486,0.0
0.8123620356542087,0.0,0.7909857672547849,0.7418481581956126,0.7876433945605654,0.8568198488145982,0.9614381770563153,0.9828729111737557,0.8468358280832688,0.8542703315240835,0.969164727385998,0.8646201368099758,0.9814947185953948,0.9890859931267759,0.9107452251961328,0.984665661176,0.9927556238387604,0.9864595841989583,0.8301554947713918,0.8374758671474549,0.0,0.7545336601652085,0.0,0.0,0.0,0.0,0.0,0.9532636975858428,0.9107193748834523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16351383065238728,0.9390190532218945,0.0,0.0,0.030459129372924432,0.0,0.05238951351814372,0.18963812898423477,0.0,0.0,0.1809519475722633,0.0,0.0,0.0,0.0,0.16587810238046088,0.0,0.17241779190741846,0.0,0.0,0.19196609272267007,0.0,0.0,0.053966082963253004,0.0,0.0,0.0,0.0,0.0,0.0,0.8748143348034044,0.0,0.0,0.0,0.9637990647035422,0.0,0.0,0.0,0.0,0.9671152962565799,0.0,0.0,0.0,0.0,0.8141391072246627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9498789146722684,0.0,0.7694141909130544,0.0,0.0,0.0,0.0,0.0,0.9194459079109347,0.9533997727270673,0.7049633505957208,0.0,0.0,0.0,0.0,0.20974075549332116,0.939935009333735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8541293386833284,0.9658545316388035,0.0,0.0,0.0,0.011008485375172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022873960824623465,0.1345454122269871,0.1960582468500494,0.0,0.0,0.0,0.0,0.19498523267192397,0.0,0.17812486141171457,0.0,0.17652833031953744,0.0,0.0,0.9257193646911364,0.8889461963304123,0.0,0.0,0.0,0.979825881718094,0.0,0.0,0.0,0.0,0.0,0.22417224696829924,0.0,0.0,0.0,0.0,0.2445683734994039,0.2627149815138501,0.0,0.0,0.0,0.6661999098654622,0.0,0.0,0.8593882055052795,0.0,0.8285373711546387,0.0,0.1405733725000512,0.0,0.0,0.7721386129488802,0.0,0.08544060443888217,0.0,0.9032314213684883,0.0,0.0,0.0,0.0,0.8432845507065787,0.0,0.0,0.0,0.0,0.16072618785456966,0.0,0.0,0.9194489392129417,0.0,0.0,0.0,0.0,0.0,0.0,0.847887091496758,0.19942058388086475,0.0
0.9852142919229748,0.7909857672547849,0.0,0.7975990992289793,0.848553073033381,0.8282623055075649,0.9727961206236346,0.7969608796062265,0.9956951362331803,0.7935133228268233,0.9701254171489991,0.907568559307808,0.8377372069860043,0.9908753883293675,0.9325398470083344,0.9818496824692567,0.9684482051282947,0.9213690750087306,0.976562270506935,0.8636850367947805,0.0,0.7480676802929519,0.0,0.0,0.0,0.0,0.0,0.9797664635257937,0.0,0.0,0.0,0.6352537723906766,0.0,0.0,0.0,0.0,0.0,0.980124826900441,0.0,0.0,0.0,0.05218643963551287,0.0,0.18103198711012058,0.0,0.0,0.16465369471123525,0.0,0.0,0.0,0.0,0.19285370963268514,0.0,0.15152096508440221,0.0,0.0,0.17466842301506508,0.050435769844271984,0.0,0.012450232248563679,0.0,0.0,0.0,0.0,0.0,0.0,0.9986706701472063,0.233807129525399,0.0,0.0,0.8211259502873396,0.9418189572808722,0.0,0.0,0.0,0.8426788575466024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7866905574763176,0.0,0.896922881050197,0.0,0.0,0.0,0.0,0.0,0.8686566433193575,0.9070140665228349,0.9913452722104857,0.0,0.0,0.0,0.19494821095823878,0.0,0.8059308666815168,0.2236680271197633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822640508677614,0.8517090231344122,0.0,0.0,0.0,0.0,0.0,0.1514908416221954,0.0,0.0,0.0,0.0,0.0,0.0,0.18054937550624442,0.17850917100808614,0.0,0.0,0.0,0.0,0.18794947826628694,0.0,0.19630892949284928,0.0,0.0,0.0,0.0,0.9297575931654226,0.8985333197414915,0.0,0.0,0.0,0.939596734106991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17702019355589482,0.04122505664512359,0.0,0.0,0.0,0.0,0.0,0.09424746410635472,0.0,0.0,0.0,0.9626465951187689,0.0,0.9500932031425517,0.7360017544239569,0.0,0.0,0.17811710339711945,0.0,0.0,0.0,0.0,0.9152394971835737,0.0,0.257874587774558,0.1638916954975272,0.0,0.8835493060309664,0.0,0.7893742637500085,0.0,0.0,0.9478598739248685,0.0,0.0,0.9762074202335859,0.10017538554359313,0.9262981522504483,0.0,0.0,0.0,0.8389249513322847,0.9715896997031546,0.12354158087701268,0.0
0.9195981825434215,0.7418481581956126,0.7975990992289793,0.0,0.8166031869068446,0.7814047095321688,0.9486212527455788,0.8556371865230098,0.7842803529062142,0.8935518371228349,0.8899304371819804,0.9406590942262119,0.8507911279315576,0.9960660809801551,0.9316734307889972,0.7859623756384853,0.7968869418823737,0.9446384285364502,0.9120572031542851,0.9824394426329576,0.0,0.0,0.0,0.09012590812750672,0.0,0.0,0.2539552127563238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09311777943177695,0.0,0.0,0.03883152501590948,0.0,0.0,0.0,0.0,0.0,0.05547822136901506,0.01927873013725239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632601655291275,0.0,0.0,0.0,0.06422185958903727,0.0,0.0,0.06911100223757062,0.0,0.05573518840165711,0.0,0.0,0.0,0.0,0.0,0.2699488018733649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2169956594573486,0.0,0.0,0.8788665017161401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26838356606130365,0.0,0.06147346696876231,0.0,0.020967673441422884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010998646628901407,0.0,0.0,0.0,0.031134330982871286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18083200538299862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606715926019125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22603653416127972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9313811040057838,0.7876433945605654,0.848553073033381,0.8166031869068446,0.0,0.958931027762678,0.9677676995469933,0.9109056876685533,0.9016406642217636,0.7932946965146986,0.8017089373146101,0.9188818535014192,0.8912672414065639,0.9661638227728979,0.9428083466435541,0.8772499781707033,0.9385558584306111,0.9282355145850693,0.8905280952602931,0.9312901539863683,0.0,0.0,0.07513258967295898,0.0,0.0,0.0,0.0,0.26984826420179886,0.0,0.0,0.035701593271999885,0.2200626720825935,0.0,0.0,0.0,0.0,0.0,0.20563674761557044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017495462662356985,0.0,0.0,0.0,0.29009169365553256,0.0857654881808506,0.19171460832352366,0.0,0.0,0.0,0.18550382461993153,0.0,0.0,0.0,0.2935680601319865,0.0,0.0,0.6146851773932266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018664348862690163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698567164514547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15755254735914065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11312701844603092,0.0,0.0,0.10751145642976447,0.0,0.13078630431985433,0.07483026619544166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15473324449598652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08173174985509789,0.0,0.0,0.0,0.0,0.23234439446867589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053685406426843316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8481386789093173,0.8568198488145982,0.8282623055075649,0.7814047095321688,0.958931027762678,0.0,0.8618026725746952,0.8909231233791342,0.9284858845986153,0.9072813214307398,0.9722699421778279,0.9136537664042608,0.8477553081456591,0.9553410014550571,0.9430340184037542,0.7230939729486379,0.7869254358741303,0.8258800187283369,0.9789092957027719,0.9883571691471742,0.29986517026491827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07558304488351579,0.0,0.0,0.0,0.253698000408974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12550031251379898,0.04716764477850062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24206898694988066,0.0,0.0,0.0,0.0,0.0,0.14937893788530887,0.0,0.0,0.0,0.0,0.2506743513340054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12627803491960232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7900433459727342,0.0,0.0,0.0,0.0,0.23117545322890137,0.0,0.9651203201631446,0.0,0.0,0.0,0.28171805070366457,0.034635043277417274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2287171246921702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05352604154900516,0.0,0.0,0.0,0.0,0.2630443978654096,0.0,0.0,0.0,0.0,0.0,0.09678403495208175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8900211269531271,0.9614381770563153,0.9727961206236346,0.9486212527455788,0.9677676995469933,0.8618026725746952,0.0,0.9915346248162882,0.968827389977048,0.8160206038901612,0.9177867036610718,0.77117472624904,0.8281323365878769,0.9454044297767479,0.960121695574031,0.7112044566247643,0.8532241907732697,0.8252233009446337,0.8123837843879413,0.9716051925868191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20452574139042423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04585907235233788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02634393948826598,0.0,0.0,0.0,0.0,0.1795514330456302,0.192307553022862,0.0,0.0,0.010774163658944381,0.0,0.0,0.14490661660317783,0.0,0.0,0.0,0.0,0.0,0.0,0.235642527685614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23532717708769058,0.0,0.0,0.0,0.0,0.0,0.11166411171119446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8441452031272628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7140823210721656,0.0,0.0,0.0,0.16683232419645827,0.0,0.0,0.027611548753537263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16166285762653487,0.0,0.0,0.0,0.23070980097505306,0.19881921027601362,0.0,0.019237719544055114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13682211857642446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28014299828552125,0.0,0.0,0.0,0.0,0.025929657225140082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09871012291384103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8012845514210883,0.9828729111737557,0.7969608796062265,0.8556371865230098,0.9109056876685533,0.8909231233791342,0.9915346248162882,0.0,0.9887341884826334,0.9810189966210203,0.9691330779857732,0.7976199094477803,0.9167356345784516,0.7508478240058277,0.9739721657669413,0.9467801681978975,0.7235369144026798,0.8067918035953785,0.9724797657899962,0.7718685672000917,0.0,0.8876980802303327,0.0,0.0,0.0,0.1054448729833866,0.0,0.0,0.0,0.0,0.0711915386065833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048461560177071886,0.0,0.0,0.0,0.05176220300794329,0.0,0.0,0.0,0.0,0.0,0.013770608799639414,0.0,0.0,0.0,0.0,0.02084351367138354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2745682662775317,0.24025149573738885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09030172237054768,0.0,0.0,0.2076292463034995,0.621097580864887,0.27568775374351945,0.0,0.0,0.06962746711340247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09776553483658955,0.0,0.0,0.0,0.0,0.0,0.2492762555835234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16461509529483623,0.0,0.0,0.0,0.0,0.0,0.0,0.015092363257119138,0.0,0.0,0.0,0.0,0.0,0.8153452408404092,0.0,0.0,0.0,0.0,0.2270945389427163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20014438199783668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02850203400115265,0.0,0.0,0.0
0.9598528437324805,0.8468358280832688,0.9956951362331803,0.7842803529062142,0.9016406642217636,0.9284858845986153,0.968827389977048,0.9887341884826334,0.0,0.810334939815776,0.9661259272795352,0.9239474215354072,0.8607324052224276,0.8670403787375051,0.9505907486767714,0.8080571924233788,0.7559555531199562,0.9273538331393107,0.8772678829564725,0.9032693085526847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431642824735368,0.0,0.0,0.023423598424158004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04583568048009634,0.043789548181399254,0.0,0.0,0.0,0.0,0.0,0.030316373652336272,0.0,0.0,0.0,0.0,0.0,0.2531127829301485,0.24505164305029775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024600050875302377,0.0,0.0,0.10953121081349969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18447867504943471,0.0,0.035892670073063536,0.0,0.0,0.0,0.0,0.0,0.1623958382300656,0.0,0.0,0.0,0.0,0.0,0.0,0.2944750118215472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06502208818582116,0.0,0.03829484816775002,0.0,0.016612679607802626,0.02956491679915344,0.0,0.0,0.0,0.017584500423999973,0.0,0.0,0.0,0.0,0.047171144904345985,0.0,0.0,0.0,0.02732911268961773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6137725234293258,0.0,0.06443198970058304,0.0,0.0,0.0,0.248886097981662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19669006644287074,0.0,0.0,0.0,0.0,0.07684855391186245,0.0,0.0,0.0,0.0,0.0,0.19726773213826437,0.02379512239844058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13175169212402554,0.0,0.0,0.0,0.0,0.0
0.8803345035229626,0.8542703315240835,0.7935133228268233,0.8935518371228349,0.7932946965146986,0.9072813214307398,0.8160206038901612,0.9810189966210203,0.810334939815776,0.0,0.9339626637572871,0.8948898697141644,0.9774080854835688,0.9808464322482343,0.8504548884061598,0.8979952138102537,0.9887945244033776,0.8665602434798387,0.9569469523564966,0.7725556872701355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08334980879437236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054639667821033,0.0,0.0,0.0,0.0,0.0,0.06707057403240577,0.0,0.0,0.0,0.02600297820917913,0.0,0.0,0.028546171255453247,0.21084243126744012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09185828513948478,0.0,0.0,0.10256904447546535,0.0,0.0,0.15075968947678303,0.0,0.0,0.0,0.0,0.0,0.0,0.13808660295700237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191580720041633,0.0,0.0,0.0,0.0,0.23818178445649402,0.0,0.0,0.2548495577416232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014262462250577515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019706438522298614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2867257248651292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09669313205778234,0.0,0.0,0.0,0.0,0.0,0.11031108400950697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29444807898747394,0.0,0.0,0.0,0.29608049470351033,0.0,0.0,0.0,0.18988661718619354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10129678572620175,0.0,0.0,0.0,0.0,0.0
